title,case,year,source,citations no.
Leach v. Dist. Bd. of Trustees of Palm Beach,"244 F. Supp. 3d 1334 - Dist. Court, SD Florida",2017,https://scholar.google.com/scholar_case?case=2814587638992295597&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,5
G v. FAY SCHOOL BY & THROUCH ITS BD OF TRUSTEES,"282 F. Supp. 3d 381 - Dist. Court, D. Massachusetts",2017,https://scholar.google.com/scholar_case?case=12399058624127184197&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,5
ELEC. PRIVACY INFO. v. CUSTOMS AND BORDER PROT.,"248 F. Supp. 3d 12 - Dist. Court, Dist. of Columbia",2017,https://scholar.google.com/scholar_case?case=5744300244166326648&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
State v. Doe,378 P. 3d 704 - Alaska: Supreme Court,2016,https://scholar.google.com/scholar_case?case=11650027276564373172&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
Eil v. US Drug Enforcement Admin.,"209 F. Supp. 3d 480 - Dist. Court, D. Rhode Island",2016,https://scholar.google.com/scholar_case?case=12918691147902527260&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
Lee v. FBI,"172 F. Supp. 3d 304 - Dist. Court, Dist. of Columbia",2016,https://scholar.google.com/scholar_case?case=14343650591296417074&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
HR v. NJ STATE PAROLE BOARD,"199 A. 3d 297, 457 NJ Super. 250 - NJ: Appellate Div.",2018,https://scholar.google.com/scholar_case?case=6816860771702727777&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
Donato v. Executive Office for US Attorneys,"308 F. Supp. 3d 294 - Dist. Court, Dist. of Columbia",2018,https://scholar.google.com/scholar_case?case=14268773438368222945&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
People v. McCullum,"159 AD 3d 8, 70 NYS 3d 222, 2018 NY Slip… - NY: Appellate Div., 2nd…",2018,https://scholar.google.com/scholar_case?case=11538447318065300955&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
People v. Espinal,"161 AD 3d 556, 77 NYS 3d 371, 2018 NY… - NY: Appellate Div…",2018,https://scholar.google.com/scholar_case?case=8493563327448542012&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
"Detroit Free Press, Inc. v. Department of Justice",137 S. Ct. 2158 - Supreme Court,2017,https://scholar.google.com/scholar_case?case=7060743590436183316&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
Shumate v. State,"515 SW 3d 824 - Mo: Court of Appeals, Western Dist.",2017,https://scholar.google.com/scholar_case?case=7563405402869942503&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
"Griffin v. Bank of America, NA","226 F. Supp. 3d 899 - Dist. Court, ND Ohio",2016,https://scholar.google.com/scholar_case?case=18003152382301830489&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
Mitzel v. Larson,"890 NW 2d 817, 2017 ND 48 - ND: Supreme Court",2017,https://scholar.google.com/scholar_case?case=4068320335580603412&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
Thomas v. Cash,"423 P. 3d 670, 2017 OK CIV APP 11 - Okla: Court of Civil Appeals…",2016,https://scholar.google.com/scholar_case?case=11327340684168599685&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
"Howard v. Aspen Way Enterprises, Inc.","406 P. 3d 1271, 2017 WY 152 - Wyo: Supreme Court",2017,https://scholar.google.com/scholar_case?case=5371894874735123829&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
State v. Vanhollebeke,"387 P. 3d 1103, 197 Wash. App. 66 - Wash: Court of Appeals, 3rd…",2016,https://scholar.google.com/scholar_case?case=1723606525777643281&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
Casey v. FBI,"302 F. Supp. 3d 209 - Dist. Court, Dist. of Columbia",2018,https://scholar.google.com/scholar_case?case=13405833039651843887&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
State v. Dannebohm,"421 P. 3d 751, 308 Kan. 528 - Kan: Supreme Court",2018,https://scholar.google.com/scholar_case?case=15550753576950826901&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
Yarnall v. THE PHILADELPHIA SCHOOL DIST.,"180 F. Supp. 3d 366 - Dist. Court, ED Pennsylvania",2016,https://scholar.google.com/scholar_case?case=16982249968241746536&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
State v. DeLOTTINVILLE,877 NW 2d 199 - Minn: Court of Appeals,2016,https://scholar.google.com/scholar_case?case=11730263453167075527&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
Petrucelli v. US DEPT. OF JUSTICE,"153 F. Supp. 3d 355 - Dist. Court, Dist. of Columbia",2016,https://scholar.google.com/scholar_case?case=10846195405658527412&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
Shapiro v. Rynek,"212 F. Supp. 3d 990 - Dist. Court, D. Colorado",2016,https://scholar.google.com/scholar_case?case=10192806526322761646&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
Dileo v. Harry,"238 So. 3d 549 - La: Court of Appeals, 5th Circuit",2017,https://scholar.google.com/scholar_case?case=1831964429676253270&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
Norton v. City of Springfield,"324 F. Supp. 3d 994 - Dist. Court, CD Illinois",2018,https://scholar.google.com/scholar_case?case=10382670593942442051&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
King v. US DEPT. OF JUSTICE,"245 F. Supp. 3d 153 - Dist. Court, Dist. of Columbia",2017,https://scholar.google.com/scholar_case?case=7414104022167327808&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
Shockley v. Cascade County,"367 P. 3d 336, 2016 MT 34, 382 Mont. 209 - Mont: Supreme Court",2016,https://scholar.google.com/scholar_case?case=16803061498131471693&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
Richardson v. BD. OF GOVERNORS OF FRS,"288 F. Supp. 3d 231 - Dist. Court, Dist. of Columbia",2018,https://scholar.google.com/scholar_case?case=10453034779151133414&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
People v. Harris,"15 Cal. App. 5th 47, 222 Cal. Rptr. 3d… - Cal: Court of Appeal, 4th…",2017,https://scholar.google.com/scholar_case?case=17479239215382576478&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
Templeton v. Fred W. Albrecht Grocery Co.,"72 NE 3d 699, 2017 Ohio 282 - …Court of Appeals, 9th Appellate Dist…",2017,https://scholar.google.com/scholar_case?case=1881997751784747644&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
Jones v. HENRYVILLE CORRECTIONAL FACILITY,"220 F. Supp. 3d 923 - Dist. Court, SD Indiana",2016,https://scholar.google.com/scholar_case?case=12416565923525654188&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
People in Interest of CMD,"452 P. 3d 133, 2018 COA 172 - Colo: Court of Appeals, 2nd Div.",2018,https://scholar.google.com/scholar_case?case=3364407860003612064&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
US v. Hammond,"263 F. Supp. 3d 826 - Dist. Court, ND California",2016,https://scholar.google.com/scholar_case?case=13269354825471617997&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
State v. Vickers,"793 SE 2d 167, 339 Ga. App. 272 - Ga: Court of Appeals",2016,https://scholar.google.com/scholar_case?case=15500710044037940405&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
US v. Hillaire,"857 F. 3d 128 - Court of Appeals, 1st Circuit",2017,https://scholar.google.com/scholar_case?case=1134301437958726371&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,4
Electronic Privacy Information Center v. US DEA,"208 F. Supp. 3d 108 - Dist. Court, Dist. of Columbia",2016,https://scholar.google.com/scholar_case?case=15486290006530618397&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
Barnett v. US,"195 F. Supp. 3d 4 - Dist. Court, Dist. of Columbia",2016,https://scholar.google.com/scholar_case?case=16725872247758661235&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
People v. Sime,"62 Misc. 3d 429, 88 NYS 3d 823, 2018 NY… - NY: City Court…",2018,https://scholar.google.com/scholar_case?case=11955907988499029581&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
"Marriott v. USD 204, Bonner Springs-Edwardsville","289 F. Supp. 3d 1235 - Dist. Court, D. Kansas",2017,https://scholar.google.com/scholar_case?case=10904916499686782724&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
DM v. LOUISA COUNTY DEPT. OF HUMAN SERVICES,"194 F. Supp. 3d 504 - Dist. Court, WD Virginia",2016,https://scholar.google.com/scholar_case?case=17188013624863610033&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
OWNER-OPERATOR INDEPENDENT DRIVERS v. US DOT,"316 F. Supp. 3d 201 - Dist. Court, Dist. of Columbia",2018,https://scholar.google.com/scholar_case?case=4150390927088102026&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
Pingatore v. Union Pacific R. Co.,"530 SW 3d 372, 2017 Ark. App. 459 - Ark: Court of Appeals, 1st Div.",2017,https://scholar.google.com/scholar_case?case=7166829375567873410&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
State v. Heier,"883 NW 2d 454, 2016 ND 158 - ND: Supreme Court",2016,https://scholar.google.com/scholar_case?case=1559483409332258311&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
Commonwealth v. Nascimento,"91 Mass. App. Ct. 665, 79 NE 3d 1075 - Mass: Appeals Court",2017,https://scholar.google.com/scholar_case?case=8859438423836394831&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
Osorio v. State,"244 So. 3d 1115 - Fla: Dist. Court of Appeals, 4th Dist.",2018,https://scholar.google.com/scholar_case?case=4454420176749850153&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
Strawder v. State,"185 So. 3d 543 - Fla: Dist. Court of Appeals, 3rd Dist.",2016,https://scholar.google.com/scholar_case?case=11568706418889212482&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
People v. Bonilla,"82 NE 3d 128, 2017 IL App (3d) 160457… - Ill: Appellate Court…",2017,https://scholar.google.com/scholar_case?case=8233449388101658268&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
Coleman v. State,"416 P. 3d 238, 134 Nev. Adv. Op. 28, 134 Nev… - Nev: Supreme…",2018,https://scholar.google.com/scholar_case?case=1066249308821598851&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
De Los Milagros Castellat v. Pereira,"225 So. 3d 368 - Fla: Dist. Court of Appeals, 3rd Dist.",2017,https://scholar.google.com/scholar_case?case=11780429625306463435&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
Lake v. State,"193 So. 3d 932 - Fla: Dist. Court of Appeals, 4th Dist.",2016,https://scholar.google.com/scholar_case?case=6773967516232869385&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
State v. Gainesville Woman Care LLC,"187 So. 3d 279 - Fla: Dist. Court of Appeals, 1st Dist.",2016,https://scholar.google.com/scholar_case?case=15728911641430026776&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
"Larson Motors, Inc. v. Snypp","413 P. 3d 632 - Wash: Court of Appeals, 2nd Div.",2018,https://scholar.google.com/scholar_case?case=3837628223746503209&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
Associated Chino Teachers v. Chino Valley Unified School Dist.,"30 Cal. App. 5th 530, 241 Cal. Rptr. 3d… - Cal: Court of Appeal, 4th…",2018,https://scholar.google.com/scholar_case?case=7368620552978174531&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
MATTER OF MICCOLI v. WT,"52 Misc. 3d 411, 31 NYS 3d 806, 2016 NY Slip… - NY: Supreme…",2016,https://scholar.google.com/scholar_case?case=11918238354981887957&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
US v. Rodriquez,"829 F. 3d 960 - Court of Appeals, 8th Circuit",2016,https://scholar.google.com/scholar_case?case=470610201502154884&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
US v. Kingsbury,"325 F. Supp. 3d 158 - Dist. Court, Dist. of Columbia",2018,https://scholar.google.com/scholar_case?case=8158104135378621125&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
In re Capuccio,"558 BR 930 - Bankr. Court, WD Oklahoma",2016,https://scholar.google.com/scholar_case?case=1168385254833646892&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
People v. White,"60 Misc. 3d 304, 76 NYS 3d 800, 2018 NY Slip… - NY: Supreme…",2018,https://scholar.google.com/scholar_case?case=11966927761486392147&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
US v. Alexis,"169 F. Supp. 3d 1303 - Dist. Court, SD Florida",2016,https://scholar.google.com/scholar_case?case=5999971675834234500&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
Rath v. Rath,"877 NW 2d 298, 2016 ND 71 - ND: Supreme Court",2016,https://scholar.google.com/scholar_case?case=2443834103715956857&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
JB v. RB,"908 NW 2d 687, 2018 ND 83 - ND: Supreme Court",2018,https://scholar.google.com/scholar_case?case=7419659045675296815&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
US v. Aiken,"877 F. 3d 451 - Court of Appeals, 1st Circuit",2017,https://scholar.google.com/scholar_case?case=4877497577098328010&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
US v. O'NEILL,"239 F. Supp. 3d 651 - Dist. Court, WD New York",2017,https://scholar.google.com/scholar_case?case=14080329116667039509&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
Jordan v. State,367 P. 3d 41 - Alaska: Court of Appeals,2016,https://scholar.google.com/scholar_case?case=8989574081353637442&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
Purifoy v. State,"225 So. 3d 867 - Fla: Dist. Court of Appeals, 1st Dist.",2017,https://scholar.google.com/scholar_case?case=699691888199392589&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
Murray v. Shulkin,"273 F. Supp. 3d 87 - Dist. Court, Dist. of Columbia",2017,https://scholar.google.com/scholar_case?case=17035027835926226823&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
Ramirez v. State,"557 SW 3d 717 - Tex: Court of Appeals, 13th Dist.",2018,https://scholar.google.com/scholar_case?case=13708507962095012379&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
State v. Gordon,"383 P. 3d 942, 281 Or. App. 654 - Or: Court of Appeals",2016,https://scholar.google.com/scholar_case?case=10786469897212949402&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,3
Electronic Privacy Information Center v. DOJ,"320 F. Supp. 3d 110 - Dist. Court, Dist. of Columbia",2018,https://scholar.google.com/scholar_case?case=18017564047479084908&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,2
Ames v. US DEPT. OF HOMELAND SEC.,"861 F. 3d 238 - Court of Appeals, Dist. of Columbia Circuit",2017,https://scholar.google.com/scholar_case?case=16036335736217085613&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,2
US v. Nealis,"180 F. Supp. 3d 944 - Dist. Court, ND Oklahoma",2016,https://scholar.google.com/scholar_case?case=15288215229460883239&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,2
State v. Mohamed,"380 P. 3d 603, 195 Wash. App. 161 - Wash: Court of Appeals, 1st…",2016,https://scholar.google.com/scholar_case?case=6655183427332535284&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,2
State v. Williams,"881 NW 2d 618, 2016 ND 132 - ND: Supreme Court",2016,https://scholar.google.com/scholar_case?case=1249956145566735920&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,2
MTR OF LINDA E.(JUSTIN B.),"55 Misc. 3d 700, 2017 NY Slip Op 27042… - NY: Supreme Court…",2017,https://scholar.google.com/scholar_case?case=1227998776478105971&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,2
"Griffith v. ContextMedia, Inc.","235 F. Supp. 3d 1032 - Dist. Court, ND Illinois",2016,https://scholar.google.com/scholar_case?case=2219347683108536030&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,2
McClelland v. State,"255 So. 3d 929 - Fla: Dist. Court of Appeals, 2nd Dist.",2018,https://scholar.google.com/scholar_case?case=11670053544786212038&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,2
Aqualliance v. US Army Corps of Engineers,"243 F. Supp. 3d 193 - Dist. Court, Dist. of Columbia",2017,https://scholar.google.com/scholar_case?case=10531195748390640394&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,2
Josifov v. Kamal-Hashmat,"217 So. 3d 1085 - Fla: Dist. Court of Appeals, 3rd Dist.",2017,https://scholar.google.com/scholar_case?case=12089959493779830837&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,2
McGee v. Kelley,"95 NE 3d 1179, 2017 IL App (3d)… - Ill: Appellate Court, 3rd…",2017,https://scholar.google.com/scholar_case?case=11917336703461283567&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,2
People v. Vinson,"161 AD 3d 493, 77 NYS 3d 26, 2018 NY… - NY: Appellate Div., 1st…",2018,https://scholar.google.com/scholar_case?case=10374229071172650894&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,2
State v. Snyder,"383 P. 3d 357, 281 Or. App. 308 - Or: Court of Appeals",2016,https://scholar.google.com/scholar_case?case=17990926071008329344&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,2
People v. Evensen,"4 Cal. App. 5th 1020, 208 Cal. Rptr. 3d… - Cal: Court of Appeal, 1st…",2016,https://scholar.google.com/scholar_case?case=15792559885281677356&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,2
"Doggett v. Travis Law Firm, PC",555 SW 3d 127 - Tex: Court of Appeals,2018,https://scholar.google.com/scholar_case?case=17999214588256761201&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,2
Bloomgarden v. NAT. ARCHIVES AND RECORDS ADMIN.,"344 F. Supp. 3d 66 - Dist. Court, Dist. of Columbia",2018,https://scholar.google.com/scholar_case?case=9684027813924587288&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,2
State v. Smith,"154 A. 3d 660, 169 NH __ - NH: Supreme Court",2017,https://scholar.google.com/scholar_case?case=17514869529303612706&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,2
Agelli v. Burwell,"164 F. Supp. 3d 69 - Dist. Court, Dist. of Columbia",2016,https://scholar.google.com/scholar_case?case=12325770841006661029&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,2
IN RE FACEBOOK CONSUMER PRIVACY USER PROFILE LIT.,325 F. Supp. 3d 1362 - Judicial Panel on Multidistrict Litigation,2018,https://scholar.google.com/scholar_case?case=2966188800132396949&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,1
Soto v. US Dept. of State,"244 F. Supp. 3d 207 - Dist. Court, Dist. of Columbia",2017,https://scholar.google.com/scholar_case?case=17551941196757602448&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,1
State v. Caraballo,"198 So. 3d 819 - Fla: Dist. Court of Appeals, 2nd Dist.",2016,https://scholar.google.com/scholar_case?case=13758853620193945104&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,1
US v. Young,"289 F. Supp. 3d 299 - Dist. Court, D. Massachusetts",2018,https://scholar.google.com/scholar_case?case=16032245900797535601&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,1
US v. Williams,"347 F. Supp. 3d 312 - Dist. Court, ED Michigan",2018,https://scholar.google.com/scholar_case?case=10029991306798920170&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,1
State v. Kline,"891 NW 2d 780, 2017 SD 6 - SD: Supreme Court",2017,https://scholar.google.com/scholar_case?case=3512909189788467097&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,1
Commonwealth v. O'DONNELL,"92 Mass. App. Ct. 262, 83 NE 3d 829 - Mass: Appeals Court",2017,https://scholar.google.com/scholar_case?case=17113539936275078&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,1
Tyler v. US FEDERAL BUREAU OF PRISONS,"315 F. Supp. 3d 313 - Dist. Court, Dist. of Columbia",2018,https://scholar.google.com/scholar_case?case=7801007025245372836&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,1
Yusim v. OFFICE OF ACTING COMMR. OF SOCIAL SEC.,"406 F. Supp. 3d 194 - Dist. Court, ED New York",2018,https://scholar.google.com/scholar_case?case=16393172386198895348&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,1
Glass v. US DEPT. OF JUSTICE,"279 F. Supp. 3d 279 - Dist. Court, Dist. of Columbia",2017,https://scholar.google.com/scholar_case?case=6712590904003559224&q=privacy&hl=en&lr=lang_en&as_sdt=2006&as_ylo=2016&as_yhi=2018,1
